username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ojisinnocent;2016-05-05 06:21;0;0;"@Ed_Miliband @SadiqKhan Mr Khan?";;@Ed_Miliband @SadiqKhan;;"727986534016811009";https://twitter.com/ojisinnocent/status/727986534016811009
josephwillits;2016-05-05 06:21;2;4;"Angry but politically homeless. Some thoughts on why I'm voting @SadiqKhan https://www. facebook.com/joseph.willits /posts/10100836151453186 … #LondonMayor2016 pic.twitter.com/biCi1tev1p";;@SadiqKhan;#LondonMayor2016;"727986451468685312";https://twitter.com/josephwillits/status/727986451468685312
shahzadahmad307;2016-05-05 06:21;0;0;"@AmirMateen2 @SadiqKhan stay in ur country";;@AmirMateen2 @SadiqKhan;;"727986410440011776";https://twitter.com/shahzadahmad307/status/727986410440011776
bythe95;2016-05-05 06:20;1;1;"Wishing @SadiqKhan all the best for tomorrow's election, really viable and heartfelt campaign with great solutions for Londoners";;@SadiqKhan;;"727986333361262594";https://twitter.com/bythe95/status/727986333361262594
piratedarcy;2016-05-05 06:20;0;0;"@UkipaLotMoreIan @GanatraNitin @SadiqKhan Feel free, i'd hate to ruin your pleasure, less than 24 hours before Sadiq gets elected.";;@UkipaLotMoreIan @GanatraNitin @SadiqKhan;;"727986314872819712";https://twitter.com/piratedarcy/status/727986314872819712
LewPoo2;2016-05-05 06:20;0;0;"Fingers crossed for @SadiqKhan tomorrow.";;@SadiqKhan;;"727986185277194242";https://twitter.com/LewPoo2/status/727986185277194242
bettinapizer;2016-05-05 06:19;0;0;"@Ed_Miliband @SadiqKhan well said ed.";;@Ed_Miliband @SadiqKhan;;"727986051793440768";https://twitter.com/bettinapizer/status/727986051793440768
clivevpotter;2016-05-05 06:19;0;1;"@MaliburubyL Sadiq Khan (Labour) is the main one.";;@MaliburubyL;;"727986045111914497";https://twitter.com/clivevpotter/status/727986045111914497
Deanofcomedy;2016-05-05 06:19;10;5;"If a moderate like Sadiq Khan shouldn’t stand for London mayor, which Muslim can? | Mehdi Hasan http:// gu.com/p/4h6dg/stw";;;;"727985967508934656";https://twitter.com/Deanofcomedy/status/727985967508934656
Tates_Father;2016-05-05 06:18;0;0;"@SadiqKhan best wishes and good luck for #LondonMayor2016 elections #SadiqKhan";;@SadiqKhan;#LondonMayor2016 #SadiqKhan;"727985783056019456";https://twitter.com/Tates_Father/status/727985783056019456
Sevenupplus;2016-05-05 06:18;0;0;"5 May is Election Day, help us get the vote out for @SadiqKhan ! http:// sadiq.london/volunteer #TeamKhan pic.twitter.com/aRTqMPE0RW";;@SadiqKhan;#TeamKhan;"727985754413142016";https://twitter.com/Sevenupplus/status/727985754413142016
KingsdykeMark;2016-05-05 06:18;1;0;"Sadiq Khan : There are too many white men on Transport for London - Westminster http://www. politics.co.uk/news/2016/03/3 0/sadiq-khan-there-are-too-many-white-men-on-transport-for-lon … via @politics_co_uk";;@politics_co_uk;;"727985682048811008";https://twitter.com/KingsdykeMark/status/727985682048811008
bythe95;2016-05-05 06:17;1;1;"@cina___ @UKLabour @SadiqKhan @jeremycorbyn ME TOO";;@cina___ @UKLabour @SadiqKhan @jeremycorbyn;;"727985623852826624";https://twitter.com/bythe95/status/727985623852826624
BarrieCunning;2016-05-05 06:17;0;0;"@SadiqKhan Good luck for tomorrow Sadiq.";;@SadiqKhan;;"727985602432503808";https://twitter.com/BarrieCunning/status/727985602432503808
bradley915;2016-05-05 06:17;0;1;"@Ed_Miliband @SadiqKhan You proud of your role in facilitating Corbyn's path to "leadership" and consequent destruction of Party?";;@Ed_Miliband @SadiqKhan;;"727985583742660608";https://twitter.com/bradley915/status/727985583742660608
JtMobleyFla;2016-05-05 06:17;0;0;"@angelique2067 @DavidJo52951945 @pennystocksusa @SadiqKhan @MayorofLondon @BorisJohnson http://www. billionbibles.org/sharia/muslim- brotherhood-project.html … https://www. spreaker.com/user/radioinfi del/the-project-do-not-miss …";;@angelique2067 @DavidJo52951945 @pennystocksusa @SadiqKhan @MayorofLondon @BorisJohnson;;"727985498648682497";https://twitter.com/JtMobleyFla/status/727985498648682497
xoilist;2016-05-05 06:17;0;0;"@SadiqKhan @billybragg @BillBailey @OwenJones84 @sally_lindsay @jk_rowling @mtpennycook @hammersmithandy @JohnHealey_MP Impossible!";;@SadiqKhan @billybragg @BillBailey @OwenJones84 @sally_lindsay @jk_rowling @mtpennycook @hammersmithandy @JohnHealey_MP;;"727985461931716613";https://twitter.com/xoilist/status/727985461931716613
EvertonMoaner;2016-05-05 06:17;0;3;"@Ed_Miliband @SadiqKhan Yeh let's put a ISIS moron in charge";;@Ed_Miliband @SadiqKhan;;"727985458026786816";https://twitter.com/EvertonMoaner/status/727985458026786816
junaidravian;2016-05-05 06:17;0;0;"@AmirMateen2 @SadiqKhan I already voted for him by post";;@AmirMateen2 @SadiqKhan;;"727985444617629701";https://twitter.com/junaidravian/status/727985444617629701
JPGSheedy;2016-05-05 06:17;0;0;"I hope @CarolinePidgeon receives a strong number of votes as for the great campaign she has run but in 2nd Preferences @SadiqKhan has to win";;@CarolinePidgeon @SadiqKhan;;"727985443858468864";https://twitter.com/JPGSheedy/status/727985443858468864
thistle8blower;2016-05-05 06:17;1;0;"@Ed_Miliband @SadiqKhan #YesWeKhan";;@Ed_Miliband @SadiqKhan;#YesWeKhan;"727985434752630784";https://twitter.com/thistle8blower/status/727985434752630784
CorbynAce;2016-05-05 06:16;0;0;"@Ed_Miliband @SadiqKhan DAD";;@Ed_Miliband @SadiqKhan;;"727985383863103489";https://twitter.com/CorbynAce/status/727985383863103489
TamIMisledUs;2016-05-05 06:16;1;1;"Immigrants (I). 5th May 2016, the day when you can stab your generous hosts in the back by voting for Sadiq Khan who wants to destroy UK.";;;;"727985376841863168";https://twitter.com/TamIMisledUs/status/727985376841863168
smartysue;2016-05-05 06:16;0;0;"@Ed_Miliband @SadiqKhan you are still loved and missed Ed X";;@Ed_Miliband @SadiqKhan;;"727985297158512641";https://twitter.com/smartysue/status/727985297158512641
thedk247;2016-05-05 06:16;0;1;"Sadiq Khan will be the first muslim london mayor. SRG will be the first muslim NYC mayor. :D :D :D";;;;"727985218725003265";https://twitter.com/thedk247/status/727985218725003265
rmltpie;2016-05-05 06:16;0;0;"@MaajidNawaz I am of the ilk who consistently supports you & RTs you. @matthewBlott @SadiqKhan @QuilliamF";;@MaajidNawaz @matthewBlott @SadiqKhan @QuilliamF;;"727985185246089216";https://twitter.com/rmltpie/status/727985185246089216
KingdomOfTheEgo;2016-05-05 06:15;0;0;"@Ed_Miliband @SadiqKhan why am I hearing you've been phoning people up about this? don't I deserve a call Ed";;@Ed_Miliband @SadiqKhan;;"727985098646261760";https://twitter.com/KingdomOfTheEgo/status/727985098646261760
LboroNO2EU;2016-05-05 06:15;14;0;"Sadiq Khan aide quits over claims Lee Rigby killing was faked http:// dailym.ai/1UMvxm6 via @MailOnline";;@MailOnline;;"727985071848890368";https://twitter.com/LboroNO2EU/status/727985071848890368
KensingtonCLP;2016-05-05 06:15;3;2;"Leafleting with @BenFernando2 at Chesterton Sq.&Broadwood Terrace. Residents supporting @SadiqKhan & @Mandy4Labour . pic.twitter.com/fenI1kJ9Yb";;@BenFernando2 @SadiqKhan @Mandy4Labour;;"727984978387177472";https://twitter.com/KensingtonCLP/status/727984978387177472
Muqadaam;2016-05-05 06:15;2;1;". @SadiqKhan "I do not support boycotts of Israel" "I back the Tel Aviv festival in London" couldn't make it up pic.twitter.com/yEpQGR7dRt";;@SadiqKhan;;"727984955817644032";https://twitter.com/Muqadaam/status/727984955817644032
philewis;2016-05-05 06:15;5;1;"Final polls project that Sadiq Khan will be the next Mayor of London http:// fb.me/4ilQbLAnh";;;;"727984940932059136";https://twitter.com/philewis/status/727984940932059136
kees85;2016-05-05 06:14;0;1;"@Ed_Miliband @SadiqKhan http:// 2bottlesofmilk.com/2016/05/03/our … it's #DeafAwarenessWeek please share our story to help others and raise awareness";;@Ed_Miliband @SadiqKhan;#DeafAwarenessWeek;"727984877111541760";https://twitter.com/kees85/status/727984877111541760
phantomtroupee;2016-05-05 06:14;0;0;"Sadiq khan clearly https:// twitter.com/ElMulino/statu s/727981672633929734 …";;;;"727984872808157184";https://twitter.com/phantomtroupee/status/727984872808157184
katebelchererer;2016-05-05 06:14;0;0;""I feel for you" but with sadiq khan";;;;"727984850662268928";https://twitter.com/katebelchererer/status/727984850662268928
Shafqat_Gul;2016-05-05 06:14;0;0;"@Ed_Miliband @SadiqKhan he deserve to be mayor of London";;@Ed_Miliband @SadiqKhan;;"727984805921599488";https://twitter.com/Shafqat_Gul/status/727984805921599488
SirBasilBrush;2016-05-05 06:14;0;2;"@Ed_Miliband @cammcgillivray @SadiqKhan Uncle Tom x";;@Ed_Miliband @cammcgillivray @SadiqKhan;;"727984739035041792";https://twitter.com/SirBasilBrush/status/727984739035041792
nicksking;2016-05-05 06:14;0;1;"@Ed_Miliband @SadiqKhan ummmm isn't he a racist like jeremy";;@Ed_Miliband @SadiqKhan;;"727984735692177409";https://twitter.com/nicksking/status/727984735692177409
alexhubbard16;2016-05-05 06:14;0;1;"@Ed_Miliband @SadiqKhan Ed Miliband I love you marry me";;@Ed_Miliband @SadiqKhan;;"727984726590558209";https://twitter.com/alexhubbard16/status/727984726590558209
Titch9x;2016-05-05 06:14;1;1;"@Ed_Miliband @SadiqKhan Scotland are #ReadyforKezia";;@Ed_Miliband @SadiqKhan;#ReadyforKezia;"727984699608576005";https://twitter.com/Titch9x/status/727984699608576005
edjiveaband;2016-05-05 06:14;0;0;"Proud of @SadiqKhan fo' de positive, dynamic campaign he gots'ta run. 'S coo', bro. London needs him as Mayo'. Now let's make it [1/2]";;@SadiqKhan;;"727984695145811968";https://twitter.com/edjiveaband/status/727984695145811968
AlizeeYeezy;2016-05-05 06:14;0;1;"@Ed_Miliband @SadiqKhan Forever in my heart Milibae";;@Ed_Miliband @SadiqKhan;;"727984692780216320";https://twitter.com/AlizeeYeezy/status/727984692780216320
karlhobley;2016-05-05 06:14;1;2;"My friends voting for #LondonMayor2016 2moro make sure you're putting @CarolinePidgeon #1 @LibDems & i'd consider @SadiqKhan #2 if i were u";;@CarolinePidgeon @LibDems @SadiqKhan;#LondonMayor2016 #1 #2;"727984686685892609";https://twitter.com/karlhobley/status/727984686685892609
issmith3;2016-05-05 06:13;1;0;"@honestlyAbroad wish @SadiqKhan would show solidarity, hasn't defended @sulimangani & called for expulsion of Ken Livingstone";;@honestlyAbroad @SadiqKhan @sulimangani;;"727984584437141505";https://twitter.com/issmith3/status/727984584437141505
Ed_Miliband;2016-05-05 06:13;441;852;"Proud of @SadiqKhan for the positive, dynamic campaign he has run. London needs him as Mayor. Now let's make it happen. #ReadyForKhan";;@SadiqKhan;#ReadyForKhan;"727984545014939649";https://twitter.com/Ed_Miliband/status/727984545014939649
Shreya_Paudel;2016-05-05 06:13;1;0;"#VoteLabour tomorrow. Best wishes @SadiqKhan ! #London pic.twitter.com/8ueUJlRHRq";;@SadiqKhan;#VoteLabour #London;"727984518855036928";https://twitter.com/Shreya_Paudel/status/727984518855036928
England777333;2016-05-05 06:13;0;0;"@MaajidNawaz @CFCO1905 @SadiqKhan @OwenJones84 dont be surprised. Its the god they serve, but must not be distracted by their -ve doctrine.";;@MaajidNawaz @CFCO1905 @SadiqKhan @OwenJones84;;"727984481135677441";https://twitter.com/England777333/status/727984481135677441
Vhalen67;2016-05-05 06:12;0;0;"Sadiq Khan aide quits over claims Lee Rigby killing was faked http:// dailym.ai/1UMvxm6 via @MailOnline";;@MailOnline;;"727984395085189121";https://twitter.com/Vhalen67/status/727984395085189121
floatingstones;2016-05-05 06:12;0;0;"Sadiq Khan ...";;;;"727984383831986176";https://twitter.com/floatingstones/status/727984383831986176
JumbosTeaParty;2016-05-05 06:12;1;1;"Rest well, @BarbPitruz , #LocalLloyd , @NavinShah2016 , @SadiqKhan and all the other superb @UKLabour candidates standing tomorrow";;@BarbPitruz @NavinShah2016 @SadiqKhan @UKLabour;#LocalLloyd;"727984372377231362";https://twitter.com/JumbosTeaParty/status/727984372377231362
daniellejade198;2016-05-05 06:12;1;5;"Will 1 million percent be voting @SadiqKhan @UKLabour tomorrow after todays behaviour by @Jeremy_Hunt & @Conservatives";;@SadiqKhan @UKLabour @Jeremy_Hunt @Conservatives;;"727984278106218498";https://twitter.com/daniellejade198/status/727984278106218498
hannioaldridgio;2016-05-05 06:12;0;0;"I love sadiq khan he'd be such a great mayor";;;;"727984235873734657";https://twitter.com/hannioaldridgio/status/727984235873734657
ZararQayyum;2016-05-05 06:11;0;3;"Good luck to all labour candidates tomorrow. I will be out on #labourdoorstep for #SadiqKhan in H&F @LondonLabour .";;@LondonLabour;#labourdoorstep #SadiqKhan;"727984143666028545";https://twitter.com/ZararQayyum/status/727984143666028545
Madz_Grant;2016-05-05 06:11;0;5;"Wasn't sure if I could be asked to go out and vote tomorrow, but then I saw that Bonnie Greer's endorsed Sadiq Khan";;;;"727984044449923073";https://twitter.com/Madz_Grant/status/727984044449923073
DomBres;2016-05-05 06:10;0;0;"He's ran an excellent, positive campaign. All the best to @SadiqKhan as he takes back the London Mayoralty for @UKLabour . #Labour";;@SadiqKhan @UKLabour;#Labour;"727983873964019714";https://twitter.com/DomBres/status/727983873964019714
Jonnyarsenal;2016-05-05 06:10;0;0;"@mrjamesob You wanted proof of corruption in TFL with regards to Uber in your Q&A with @SadiqKhan , here you go. :) https:// twitter.com/TootlestheTaxi /status/727978881651757057 …";;@mrjamesob @SadiqKhan;;"727983870172381184";https://twitter.com/Jonnyarsenal/status/727983870172381184
MahmutA7;2016-05-05 06:10;2;1;"I'm voting for @SadiqKhan and @JoanneMcCartney tomorrow so we can fix London's housing crisis #ReadyForKhan pic.twitter.com/T2jGQiT55I";;@SadiqKhan @JoanneMcCartney;#ReadyForKhan;"727983760591949824";https://twitter.com/MahmutA7/status/727983760591949824
mattlburton;2016-05-05 06:10;0;1;"Londoners plz vote for Sadiq Khan the man tomorrow";;;;"727983677926481921";https://twitter.com/mattlburton/status/727983677926481921
jimi_harr;2016-05-05 06:09;0;0;"@ajcdeane @SadiqKhan Obviously not.But tories sit back hoping it will score them points.All this whilst they claim he is a terrorist.";;@ajcdeane @SadiqKhan;;"727983601351073792";https://twitter.com/jimi_harr/status/727983601351073792
LibTard87;2016-05-05 06:09;2;2;"#SadiqKhan will be a mayor for all Londoners, #NastyZac will be a mayor for super rich Londoners #sadiq4london #TeamKhan #LondonMayor2016";;;#SadiqKhan #NastyZac #sadiq4london #TeamKhan #LondonMayor2016;"727983600323440644";https://twitter.com/LibTard87/status/727983600323440644
deborahfinding;2016-05-05 06:09;16;10;"Based on this, @WEP_UK are getting my first votes and @SadiqKhan my second. Hoping for a great showing for both http://www. theguardian.com/politics/ng-in teractive/2016/may/04/london-mayoral-election-how-to-make-the-most-of-your-second-vote …";;@WEP_UK @SadiqKhan;;"727983578366234624";https://twitter.com/deborahfinding/status/727983578366234624
gammagrapes;2016-05-05 06:09;0;1;"vote Sadiq Khan so we can all eat steak-bakes from Greggs and listen to Cascada off our phones on the bus together! https:// twitter.com/SadiqKhan/stat us/716988173851557889 …";;;;"727983553833734144";https://twitter.com/gammagrapes/status/727983553833734144
MaajidNawaz;2016-05-05 06:09;1;2;"@rebeccaselby @mickeyhynes @SadiqKhan @QuilliamF He's admitted&apologised generally already. Just not directly to us (it was about us)";;@rebeccaselby @mickeyhynes @SadiqKhan @QuilliamF;;"727983491472887809";https://twitter.com/MaajidNawaz/status/727983491472887809
cina___;2016-05-05 06:09;1;1;"So excited to vote Sadiq Khan tomorrow @UKLabour @SadiqKhan @jeremycorbyn";;@UKLabour @SadiqKhan @jeremycorbyn;;"727983459134803968";https://twitter.com/cina___/status/727983459134803968
cggabg;2016-05-05 06:09;1;13;"why does Sadiq Khan look like my dad tho pic.twitter.com/bpzVddQKVV";;;;"727983425836224512";https://twitter.com/cggabg/status/727983425836224512
asifmaruf;2016-05-05 06:08;0;4;"@SadiqKhan will you all the best. Asif Maruf Houston TX";;@SadiqKhan;;"727983380285919232";https://twitter.com/asifmaruf/status/727983380285919232
MitzProductions;2016-05-05 06:08;0;0;"Guys don't forget DO NOT vote for Sadiq Khan . Anyone else but him.";;;;"727983353664839680";https://twitter.com/MitzProductions/status/727983353664839680
nizzlesquizzle;2016-05-05 06:08;0;0;"Sadiq Khan : The bus driver's son hoping to stop at City Hall http:// ift.tt/1TngxGo";;;;"727983350191947778";https://twitter.com/nizzlesquizzle/status/727983350191947778
JeremyCorbyn4PM;2016-05-05 06:08;199;114;"Cameron tried to smear Sadiq Khan earlier. Here, the man the Prime Minister quoted makes clear he is a Tory. https:// twitter.com/skynewstonight /status/727939826016604160 …";;;;"727983286593654785";https://twitter.com/JeremyCorbyn4PM/status/727983286593654785
sensasi_xyz;2016-05-05 06:08;0;0;"London Bakal Terima Datuk Bandar Muslim Pertama Jika Sadiq Khan Menang. Hanya di Sensasi.x… http:// ift.tt/1TnjBT2 pic.twitter.com/elBPl0Vfva";;;;"727983236534702080";https://twitter.com/sensasi_xyz/status/727983236534702080
basp001;2016-05-05 06:08;4;8;"@SadiqKhan excellent turnout for this evening's phonebank, supported by @SeemaMalhotra1 @edmillibandMP . #TeamKhan pic.twitter.com/DJ2LW0D7VJ";;@SadiqKhan @SeemaMalhotra1 @edmillibandMP;#TeamKhan;"727983162861735936";https://twitter.com/basp001/status/727983162861735936
lara__vaughan;2016-05-05 06:07;1;1;"screenshot this, people, because sadiq khan is going to win!!! https:// twitter.com/kthopkins/stat us/727810615968972800 …";;;;"727983105001312256";https://twitter.com/lara__vaughan/status/727983105001312256
TottenhamLabour;2016-05-05 06:07;2;4;"Good luck to @JoanneMcCartney , @SadiqKhan & all of the Labour candidates tomorrow. pic.twitter.com/OstCr6309e";;@JoanneMcCartney @SadiqKhan;;"727983096482648064";https://twitter.com/TottenhamLabour/status/727983096482648064
Meadows1uk;2016-05-05 06:07;3;1;"Good luck to @SadiqKhan on tomorrow's Mayor of London election #ReadyForKhan #Sadiq4Mayor pic.twitter.com/QNVpG8hku5";;@SadiqKhan;#ReadyForKhan #Sadiq4Mayor;"727983027096260610";https://twitter.com/Meadows1uk/status/727983027096260610
AndrewDBurns;2016-05-05 06:07;1;4;"I'll obviously be focusing efforts in Edinburgh tomorrow ... ... but also *so hoping* for a @UKLabour mayor for London @SadiqKhan #SadiqKhan";;@UKLabour @SadiqKhan;#SadiqKhan;"727982973866348544";https://twitter.com/AndrewDBurns/status/727982973866348544
YawataniMag;2016-05-05 06:07;0;0;"Sadiq Khan , premier maire musulman de #Londres ? http://www. yawatani.com/index.php/soci ete/11620-sadiq-khan-premier-maire-musulman-de-londres …";;;#Londres;"727982965851041793";https://twitter.com/YawataniMag/status/727982965851041793
LibTard87;2016-05-05 06:07;2;1;"What message will it send to other countries if #NastyZac becomes #LondonMayor2016 due to #Trump -style tactics? #sadiq4london #SadiqKhan";;;#NastyZac #LondonMayor2016 #Trump #sadiq4london #SadiqKhan;"727982956464246784";https://twitter.com/LibTard87/status/727982956464246784
DrCassandra1;2016-05-05 06:06;0;0;"You Have To Ask, What Sort of #Mayor Would @SadiqKhan Be? One That #Discriminates Against " #UncleToms " Whom He Can't Be Bothered To Talk To!";;@SadiqKhan;#Mayor #Discriminates #UncleToms;"727982794970910721";https://twitter.com/DrCassandra1/status/727982794970910721
NatashaDevonMBE;2016-05-05 06:06;3;10;"But in the meantime vote for @SadiqKhan xx https:// twitter.com/howarthsophie/ status/727982016210341888 …";;@SadiqKhan;;"727982794123685888";https://twitter.com/NatashaDevonMBE/status/727982794123685888
elizabethtoday;2016-05-05 06:06;0;0;"@cllrritab @UKLabour @SadiqKhan @TeamKhan2016 @220_d_92_20 @wminsterlabour Good luck in that Toryland. Great to see you out and about.";;@cllrritab @UKLabour @SadiqKhan @TeamKhan2016 @220_d_92_20 @wminsterlabour;;"727982772342665216";https://twitter.com/elizabethtoday/status/727982772342665216
ManHasFace;2016-05-05 06:06;0;0;"@SadiqKhan I'll be voting. Providing you cease your part in the Labour infighting and get behind Corbyn";;@SadiqKhan;;"727982711701377025";https://twitter.com/ManHasFace/status/727982711701377025
AlizonMoore;2016-05-05 06:06;4;1;"5 May is Election Day, help us get the vote out for @SadiqKhan ! http:// sadiq.london/volunteer #TeamKhan pic.twitter.com/YekCq48jsA";;@SadiqKhan;#TeamKhan;"727982695876313089";https://twitter.com/AlizonMoore/status/727982695876313089
MaajidNawaz;2016-05-05 06:05;0;0;"@SauronOfficial @TellMamaUK @SadiqKhan @LBC he used it *about* my organisation. So yes, we do. pic.twitter.com/oL8YJ5SQpZ";;@SauronOfficial @TellMamaUK @SadiqKhan @LBC;;"727982606264971264";https://twitter.com/MaajidNawaz/status/727982606264971264
HemmensBen;2016-05-05 06:05;0;1;"@rohitkakar1 ps if u ARE a @SadiqKhan fan, think again and vote @sianberry";;@rohitkakar1 @SadiqKhan @sianberry;;"727982508202151936";https://twitter.com/HemmensBen/status/727982508202151936
FirstNewsEN;2016-05-05 06:05;0;0;"#ICYMI : #London election: SadiqKhan looks set be city's first #Muslim mayor http:// ab.co/1W9Nddt";;;#ICYMI #London #Muslim;"727982464107433985";https://twitter.com/FirstNewsEN/status/727982464107433985
ElliotBidgood;2016-05-05 06:05;0;1;"Best of luck 2moro @LondonLabour / @SadiqKhan , @scottishlabour , @welshlabour , @LGA_Labour candidates, @Marvin4Mayor16 , @joeforliverpool & PCCs";;@LondonLabour @SadiqKhan @scottishlabour @welshlabour @LGA_Labour @Marvin4Mayor16 @joeforliverpool;;"727982390648426496";https://twitter.com/ElliotBidgood/status/727982390648426496
bethanyusher;2016-05-05 06:04;0;1;"If you live in London vote . @SadiqKhan . After 8 years of Boris rest of the country deserve some eye candy. #everydaysexism #handsomechap";;@SadiqKhan;#everydaysexism #handsomechap;"727982345068920832";https://twitter.com/bethanyusher/status/727982345068920832
rachel_shares;2016-05-05 06:04;0;0;"@elektrovilciens On housing, take a look at http://www. votehomes2016.com / . @sianberry @SadiqKhan and @CarolinePidgeon are all for Remain...";;@elektrovilciens @sianberry @SadiqKhan @CarolinePidgeon;;"727982283358142464";https://twitter.com/rachel_shares/status/727982283358142464
NhMitha;2016-05-05 06:04;0;0;"demain #Londres vote pour leur maire .....parcours très intéressant de @SadiqKhan";;@SadiqKhan;#Londres;"727982160972533761";https://twitter.com/NhMitha/status/727982160972533761
Bearded_Guy;2016-05-05 06:04;0;0;"@etonmessuk let's not 4get @SadiqKhan implied women that wear Hijabs were being radicalised at home, oh an let's not forget Uncle Ton";;@etonmessuk @SadiqKhan;;"727982146527318017";https://twitter.com/Bearded_Guy/status/727982146527318017
taigstaigs;2016-05-05 06:03;5;9;"The way #SadiqKhan speaks of #JeremyCorbyn would be an utter disgrace from a Tory, never mind a Labour MP. @georgegalloway";;@georgegalloway;#SadiqKhan #JeremyCorbyn;"727982016382259201";https://twitter.com/taigstaigs/status/727982016382259201
cyclerunlondon;2016-05-05 06:03;0;0;"@nuttyxander I'm guessing by the beard you're voting for @SadiqKhan";;@nuttyxander @SadiqKhan;;"727982003832926209";https://twitter.com/cyclerunlondon/status/727982003832926209
_dpaj;2016-05-05 06:03;0;0;"http://www. independent.co.uk/news/people/sa diq-khan-london-mayor-labour-candidate-a7014056.html … Sadiq Khan : The bus driver's son hoping to stop at City Hall";;;;"727981986007138305";https://twitter.com/_dpaj/status/727981986007138305
MaajidNawaz;2016-05-05 06:03;0;0;"@rmltpie @MatthewBlott @SadiqKhan @QuilliamF I didn't raise it,was just today made aware of it. This is for your ilk pic.twitter.com/CAXrOBA2Zw";;@rmltpie @MatthewBlott @SadiqKhan @QuilliamF;;"727981964502945793";https://twitter.com/MaajidNawaz/status/727981964502945793
dugganadam;2016-05-05 06:03;2;0;"Don't let anything get in the way of delivering the Mayor that London desperately needs in @SadiqKhan . #ReadyForKhan #LondonMayor2016";;@SadiqKhan;#ReadyForKhan #LondonMayor2016;"727981888900608000";https://twitter.com/dugganadam/status/727981888900608000
BeaumontBee;2016-05-05 06:03;1;1;"Electing Sadiq Khan as mayor of London would be the terrorists’ worst nightmare | Yasmin Alibhai-Brown http:// gu.com/p/4tzg5/stw";;;;"727981887063523329";https://twitter.com/BeaumontBee/status/727981887063523329
Farooq2655;2016-05-05 06:02;0;1;"Great victory being a Muslim if sadiq khan win the London election";;;;"727981826694885376";https://twitter.com/Farooq2655/status/727981826694885376
zickoscal;2016-05-05 06:02;0;0;"@AmirMateen2 @SadiqKhan @KlasraRauf as a native??? Or muhazirs??";;@AmirMateen2 @SadiqKhan @KlasraRauf;;"727981771464314880";https://twitter.com/zickoscal/status/727981771464314880
MaajidNawaz;2016-05-05 06:02;0;1;"@CFCO1905 @SadiqKhan @OwenJones84 <-shame on such "progressives".More Muslims are killed for similar intraMuslim hatred than any other faith";;@CFCO1905 @SadiqKhan @OwenJones84;;"727981732474032128";https://twitter.com/MaajidNawaz/status/727981732474032128
lukemort;2016-05-05 06:02;1;4;"G'wan London, vote for @SadiqKhan to make the right decisions for our capital's future. #mayoralelections #SadiqKhan #labour";;@SadiqKhan;#mayoralelections #SadiqKhan #labour;"727981702749011969";https://twitter.com/lukemort/status/727981702749011969
JRLHarris;2016-05-05 06:02;0;1;"I hope @SadiqKhan wins tomorrow just to shove it in the pipes of all those ignorant pricks using his religion to justify wanting him to lose";;@SadiqKhan;;"727981652220248068";https://twitter.com/JRLHarris/status/727981652220248068
ZaraShirwan;2016-05-05 06:01;0;0;"@JonnElledge @SadiqKhan how many rounds?";;@JonnElledge @SadiqKhan;;"727981566199271424";https://twitter.com/ZaraShirwan/status/727981566199271424
edstaite;2016-05-05 06:01;1;1;"@ajcdeane has Jeremy Corbyn suspended Sadiq Khan for his 'Uncle Tom' comment or is it different rules if you're a candidate?";;@ajcdeane;;"727981553662496768";https://twitter.com/edstaite/status/727981553662496768
Bryan700;2016-05-05 06:01;0;1;"@abcnews @sadiqkhan They are just digging themselves a bigger hole.";;@abcnews @sadiqkhan;;"727981477183414272";https://twitter.com/Bryan700/status/727981477183414272
newburyclp;2016-05-05 06:01;7;7;"Best of luck to all friends & campaigners tomorrow! @BracknellLabour @Oxford_Labour @ReadingLabour and @SadiqKhan pic.twitter.com/nZOTv3UxUP";;@BracknellLabour @Oxford_Labour @ReadingLabour @SadiqKhan;;"727981457386377219";https://twitter.com/newburyclp/status/727981457386377219
DrCassandra1;2016-05-05 06:01;0;0;"Time To Tear Up My Membership Card With the #LabourParty ! In Light of Revelation of @SadiqKhan 's Racist Comments -"Uncle Toms"- 2 Iranian TV";;@SadiqKhan;#LabourParty;"727981452340690945";https://twitter.com/DrCassandra1/status/727981452340690945
etonmessuk;2016-05-05 06:01;0;1;"From 7am-10pm tomorrow Londoners get to vote for Sadiq Khan , who wants to deal with housing, transport. Or this guy https:// twitter.com/etonmessuk/sta tus/727176730746691584 …";;;;"727981432996515840";https://twitter.com/etonmessuk/status/727981432996515840
mikekatz;2016-05-05 06:00;3;5;"Tomorrow, London can choose unity over division; hope over fear. Vote for @SadiqKhan , who will be a Mayor for all Londoners. #ReadyForKhan";;@SadiqKhan;#ReadyForKhan;"727981355473195009";https://twitter.com/mikekatz/status/727981355473195009
das_uk;2016-05-05 06:00;0;0;"London mayoralty: Sadiq Khan urges voters to choose hope over fear http:// gu.com/p/4tz98/stw";;;;"727981305540005889";https://twitter.com/das_uk/status/727981305540005889
abcnews;2016-05-05 06:00;8;5;"#ICYMI : #London election: @SadiqKhan looks set be city's first #Muslim mayor http:// ab.co/1W9Nddt";;@SadiqKhan;#ICYMI #London #Muslim;"727981267040403457";https://twitter.com/abcnews/status/727981267040403457
